PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year,Total Full Baths,Total Half Baths
908275040,RL,65.0,10926,Pave,,AllPub,Edwards,Duplex,1Story,5,5,1959,1959,TA,TA,1678.0,1678.0,Y,1678.0,6,2,10,,,0.0,0.0,,,Y,,119900.0,08,2009,2.0,0.0
533213140,FV,34.0,3230,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,6,5,1999,1999,TA,TA,310.0,729.0,Y,1458.0,2,1,5,Detchd,1999.0,2.0,440.0,TA,TA,Y,,176000.0,06,2007,2.0,1.0
907200110,RL,,9200,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1975,1980,TA,TA,167.0,938.0,Y,938.0,3,1,5,Detchd,1977.0,1.0,308.0,TA,TA,Y,MnPrv,130250.0,07,2008,2.0,0.0
528172080,RL,92.0,10845,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2003,2004,Gd,TA,454.0,1603.0,Y,1575.0,2,1,7,Attchd,2003.0,3.0,732.0,TA,TA,Y,,284000.0,06,2008,3.0,0.0
905325030,RL,,23595,Pave,,AllPub,ClearCr,1Fam,1Story,7,6,1979,1979,Gd,TA,74.0,1332.0,Y,1524.0,0,1,4,Attchd,1979.0,2.0,586.0,TA,TA,Y,,260000.0,04,2010,2.0,1.0
528458070,FV,72.0,8640,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2009,2009,TA,TA,732.0,756.0,Y,1547.0,3,1,7,Attchd,2009.0,2.0,614.0,TA,TA,Y,,215200.0,06,2010,2.0,1.0
528120030,RL,87.0,10367,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2008,2008,Ex,TA,724.0,1739.0,Y,1743.0,3,1,8,Attchd,2008.0,3.0,927.0,TA,TA,Y,,335000.0,06,2009,3.0,0.0
534250370,RL,,8963,Pave,,AllPub,NWAmes,1Fam,2Story,8,9,1976,1996,Ex,Gd,487.0,1142.0,Y,2715.0,4,1,11,BuiltIn,1994.0,2.0,831.0,TA,TA,Y,,299800.0,07,2008,3.0,2.0
527175130,RL,160.0,18160,Grvl,,AllPub,Gilbert,1Fam,1Story,6,6,1964,1964,TA,TA,752.0,1302.0,Y,1128.0,3,1,6,Attchd,1964.0,2.0,480.0,TA,TA,P,MnPrv,154204.0,03,2007,2.0,0.0
527354200,RL,80.0,11088,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1978,1998,TA,TA,308.0,1140.0,Y,1707.0,3,1,7,Attchd,1978.0,2.0,479.0,TA,TA,Y,,184000.0,05,2009,2.0,0.0
923275010,RL,,11000,Pave,,AllPub,Mitchel,1Fam,1Story,5,6,1976,2003,TA,TA,0.0,1090.0,Y,1178.0,3,1,6,Attchd,1976.0,2.0,502.0,TA,TA,Y,MnPrv,135000.0,06,2007,2.0,1.0
528477010,FV,100.0,13162,Pave,,AllPub,Somerst,1Fam,2Story,9,5,2006,2006,Gd,TA,200.0,2036.0,Y,2640.0,3,1,11,Attchd,2006.0,3.0,792.0,TA,TA,Y,,405749.0,11,2006,4.0,1.0
535302120,RL,76.0,9482,Pave,,AllPub,NAmes,Duplex,1Story,5,4,1958,1958,TA,TA,1866.0,1866.0,Y,1866.0,4,2,8,Detchd,1958.0,2.0,495.0,TA,Fa,Y,,135000.0,12,2009,2.0,0.0
534151175,RL,80.0,10791,Pave,,AllPub,NWAmes,1Fam,2Story,6,5,1993,1993,TA,TA,143.0,1280.0,Y,2495.0,4,1,9,Attchd,1993.0,2.0,660.0,TA,TA,Y,,243500.0,03,2010,3.0,1.0
528458060,FV,72.0,8640,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2008,2008,Gd,TA,1402.0,1402.0,Y,1402.0,3,1,7,Attchd,2008.0,2.0,625.0,TA,TA,Y,,229800.0,05,2009,2.0,0.0
528106120,RL,110.0,16163,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2004,2004,Gd,TA,1618.0,1618.0,Y,1618.0,2,1,6,Attchd,2004.0,3.0,880.0,TA,TA,Y,,252000.0,07,2006,2.0,0.0
531369060,RL,70.0,11920,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,2004,2004,Gd,TA,831.0,831.0,Y,1659.0,3,1,8,Attchd,2004.0,2.0,484.0,TA,TA,Y,,181000.0,04,2010,2.0,1.0
528231020,RL,67.0,13300,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2004,2004,Gd,TA,58.0,384.0,Y,1374.0,3,1,7,BuiltIn,2004.0,2.0,400.0,TA,TA,Y,,184500.0,06,2010,3.0,1.0
533254110,RL,80.0,9600,Pave,,AllPub,Veenker,1Fam,SLvl,8,5,1976,1976,Gd,Gd,392.0,392.0,Y,2499.0,4,1,5,Attchd,1976.0,2.0,527.0,TA,TA,Y,,180500.0,01,2009,2.0,1.0
905300080,RL,100.0,13350,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1974,1974,TA,TA,102.0,864.0,Y,894.0,3,1,5,Attchd,1974.0,2.0,440.0,TA,TA,Y,MnPrv,142500.0,06,2006,2.0,0.0
910207110,RM,50.0,8765,Pave,Grvl,AllPub,IDOTRR,1Fam,1Story,4,6,1936,1950,TA,TA,666.0,951.0,N,951.0,2,1,6,Detchd,1936.0,1.0,327.0,TA,TA,Y,,106500.0,04,2006,1.0,0.0
906378170,RL,91.0,10652,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2006,2007,Gd,TA,1494.0,1494.0,Y,1494.0,3,1,7,Attchd,2006.0,3.0,840.0,TA,TA,Y,,279500.0,08,2007,2.0,0.0
923226300,RM,21.0,1504,Pave,,AllPub,MeadowV,Twnhs,2Story,4,4,1972,1972,TA,TA,294.0,546.0,Y,1092.0,3,1,5,Attchd,1972.0,1.0,253.0,TA,TA,Y,,85500.0,05,2007,1.0,1.0
528240050,RL,,8010,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2002,2003,Gd,TA,840.0,840.0,Y,1720.0,3,1,7,BuiltIn,2002.0,2.0,400.0,TA,TA,Y,,188000.0,07,2008,2.0,1.0
528138030,RL,85.0,11924,Pave,,AllPub,NridgHt,1Fam,2Story,9,5,2005,2006,Ex,TA,177.0,1175.0,Y,2324.0,4,1,11,BuiltIn,2005.0,3.0,736.0,TA,TA,Y,,345000.0,07,2006,4.0,0.0
528240080,RL,106.0,11194,Pave,,AllPub,Gilbert,1Fam,2Story,8,5,2000,2000,Gd,TA,1406.0,1406.0,Y,1936.0,3,1,7,Attchd,2000.0,2.0,504.0,TA,TA,Y,,230500.0,11,2006,2.0,1.0
533252020,RL,,11250,Pave,,AllPub,Veenker,1Fam,1Story,6,6,1977,1977,Gd,TA,441.0,1208.0,Y,1208.0,3,1,6,Attchd,1977.0,2.0,546.0,TA,TA,Y,,165000.0,06,2006,2.0,1.0
909256010,RL,84.0,10164,Pave,,AllPub,SWISU,1Fam,1.5Fin,5,5,1939,1950,TA,TA,346.0,992.0,Y,1465.0,3,1,6,Detchd,1939.0,1.0,240.0,TA,TA,Y,,131000.0,07,2006,2.0,0.0
527404100,RL,61.0,9758,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1971,1971,TA,TA,251.0,950.0,Y,950.0,3,1,5,Detchd,1981.0,1.0,280.0,TA,TA,Y,,119500.0,07,2007,1.0,0.0
527165170,RL,,7655,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1993,1994,TA,TA,903.0,903.0,Y,1642.0,3,1,7,Attchd,1993.0,2.0,392.0,TA,TA,Y,,168000.0,07,2007,2.0,1.0
535305030,RL,60.0,7350,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1951,1951,TA,TA,100.0,952.0,Y,952.0,2,1,4,Detchd,1988.0,2.0,840.0,TA,TA,Y,,139000.0,06,2008,2.0,0.0
528326030,RL,84.0,14260,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,2000,2000,Gd,TA,490.0,1145.0,Y,2198.0,4,1,9,Attchd,2000.0,3.0,836.0,TA,TA,Y,,250000.0,12,2008,3.0,1.0
907405020,RL,70.0,9135,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2002,2003,Gd,TA,726.0,1536.0,Y,1536.0,3,1,7,Attchd,2002.0,2.0,532.0,TA,TA,Y,,214000.0,12,2008,3.0,0.0
905225020,RL,99.0,16779,Pave,,AllPub,Sawyer,1Fam,2Story,5,4,1920,1996,TA,Fa,404.0,671.0,Y,2654.0,4,1,11,Attchd,1946.0,2.0,638.0,TA,TA,Y,,158000.0,05,2007,3.0,0.0
527216050,RL,66.0,13682,Pave,,AllPub,StoneBr,1Fam,2Story,10,5,2006,2006,Ex,TA,1410.0,1410.0,Y,2945.0,3,1,10,BuiltIn,2006.0,3.0,641.0,TA,TA,Y,,438780.0,10,2006,3.0,1.0
907131060,RL,57.0,10021,Pave,,AllPub,CollgCr,1Fam,2Story,6,6,1997,2006,TA,Gd,96.0,635.0,Y,1308.0,3,1,6,Attchd,1997.0,2.0,497.0,TA,TA,Y,,175000.0,05,2007,3.0,1.0
534476080,RL,80.0,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1955,1955,TA,Gd,710.0,1078.0,Y,1150.0,2,1,6,Attchd,1955.0,1.0,288.0,TA,TA,Y,MnPrv,144000.0,10,2007,2.0,0.0
923205120,RL,90.0,17217,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,2006,2006,TA,TA,1140.0,1140.0,Y,1140.0,3,1,6,,,0.0,0.0,,,Y,,84500.0,07,2006,1.0,0.0
923252100,RL,59.0,6490,Pave,,AllPub,Mitchel,1Fam,1Story,5,7,1983,1983,TA,Gd,282.0,816.0,Y,816.0,2,1,4,Attchd,1983.0,1.0,264.0,TA,TA,Y,GdWo,128500.0,04,2008,1.0,1.0
528366070,RL,88.0,11762,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1992,1993,Gd,TA,770.0,1105.0,Y,2202.0,4,1,9,Attchd,1992.0,2.0,517.0,TA,TA,Y,,263000.0,09,2007,3.0,1.0
534129370,RL,80.0,9600,Pave,,AllPub,NWAmes,1Fam,1Story,5,5,1969,1969,TA,TA,588.0,1288.0,Y,1336.0,3,1,6,Attchd,1969.0,2.0,502.0,TA,TA,Y,,163000.0,08,2009,2.0,1.0
903226060,RM,50.0,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,7,1940,1989,TA,TA,460.0,981.0,Y,1672.0,3,1,6,Detchd,1940.0,1.0,240.0,TA,TA,Y,GdPrv,164900.0,07,2008,1.0,1.0
903227090,RM,50.0,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,6,1939,1950,TA,Fa,780.0,780.0,Y,1412.0,4,1,6,Detchd,1939.0,1.0,280.0,TA,TA,Y,,132500.0,05,2009,1.0,0.0
923227100,RL,80.0,13384,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,1969,1979,TA,TA,641.0,1104.0,Y,1360.0,3,1,8,Attchd,1969.0,1.0,336.0,TA,TA,Y,,140000.0,05,2006,2.0,0.0
535375160,RL,45.0,7506,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,8,1925,1950,TA,Gd,747.0,747.0,Y,1159.0,3,1,5,Detchd,1932.0,1.0,288.0,Fa,TA,N,,114000.0,05,2008,1.0,0.0
528168040,RL,93.0,11999,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2003,2004,Gd,TA,1181.0,1181.0,Y,2374.0,4,1,10,BuiltIn,2003.0,3.0,656.0,TA,TA,Y,,285000.0,05,2007,2.0,1.0
907290070,RL,70.0,9100,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2001,2001,Gd,TA,1212.0,1212.0,Y,1212.0,3,1,6,Attchd,2001.0,2.0,573.0,TA,TA,Y,,178000.0,06,2009,2.0,0.0
907192120,RL,72.0,10665,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2003,2003,Gd,TA,440.0,1453.0,Y,1479.0,3,1,7,Attchd,2003.0,2.0,558.0,TA,TA,Y,,226000.0,06,2007,3.0,0.0
531451030,RL,50.0,8012,Pave,,AllPub,SawyerW,TwnhsE,1Story,6,5,1992,1992,Gd,TA,1145.0,1575.0,Y,1575.0,2,1,5,Attchd,1992.0,2.0,529.0,TA,TA,Y,,179200.0,07,2007,3.0,0.0
535125070,RL,80.0,14695,Pave,,AllPub,NAmes,1Fam,1Story,6,8,1966,2008,TA,Gd,175.0,1562.0,Y,1567.0,2,1,5,Attchd,1966.0,2.0,542.0,TA,TA,Y,GdWo,256000.0,07,2009,3.0,0.0
527252090,RL,60.0,8147,Pave,,AllPub,StoneBr,TwnhsE,1Story,9,5,2005,2005,Gd,TA,523.0,1714.0,Y,1714.0,2,1,7,Attchd,2005.0,2.0,517.0,TA,TA,Y,,318000.0,08,2006,3.0,0.0
527327050,RL,,12046,Pave,,AllPub,NWAmes,1Fam,2Story,6,6,1976,1976,TA,TA,692.0,848.0,Y,2030.0,4,1,8,Attchd,1976.0,2.0,551.0,TA,TA,Y,,195000.0,06,2007,2.0,1.0
910206110,RM,60.0,7392,Pave,,AllPub,IDOTRR,1Fam,1Story,5,7,1930,1995,TA,TA,520.0,520.0,Y,912.0,2,1,5,Detchd,1934.0,1.0,360.0,TA,TA,Y,,99500.0,05,2008,1.0,0.0
533352170,RL,,13517,Pave,,AllPub,Sawyer,1Fam,2Story,6,8,1976,2005,Gd,TA,192.0,725.0,Y,1479.0,3,1,6,Attchd,1976.0,2.0,475.0,TA,TA,Y,,130500.0,03,2010,2.0,1.0
902303100,RM,56.0,8398,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,6,8,1910,1990,TA,TA,667.0,926.0,Y,1650.0,3,1,6,Detchd,1979.0,2.0,468.0,TA,TA,N,,144100.0,11,2007,2.0,0.0
528456200,FV,72.0,8640,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,1254.0,1278.0,Y,1278.0,2,1,5,Attchd,2006.0,2.0,584.0,TA,TA,Y,,198600.0,10,2006,2.0,0.0
921205070,RL,88.0,12665,Pave,,AllPub,Timber,1Fam,2Story,8,5,2005,2006,Gd,TA,1094.0,1094.0,Y,2482.0,4,1,9,BuiltIn,2005.0,3.0,642.0,TA,TA,Y,,281213.0,02,2007,2.0,1.0
908188120,RM,24.0,2522,Pave,,AllPub,Edwards,Twnhs,2Story,7,5,2004,2004,Gd,TA,970.0,970.0,Y,1709.0,3,1,7,Detchd,2004.0,2.0,380.0,TA,TA,Y,,130000.0,05,2006,2.0,0.0
903226170,RM,50.0,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,9,1937,2000,Gd,TA,698.0,698.0,Y,1176.0,2,1,4,Detchd,1999.0,2.0,624.0,TA,TA,N,,134900.0,07,2009,1.0,0.0
527452100,RL,,4928,Pave,,AllPub,NPkVill,TwnhsE,1Story,6,5,1976,1976,TA,TA,958.0,1078.0,Y,958.0,2,1,5,Attchd,1977.0,2.0,440.0,TA,TA,Y,,128000.0,02,2007,2.0,0.0
907192030,RL,68.0,8935,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2002,2002,Gd,TA,831.0,831.0,Y,1660.0,3,1,7,Attchd,2002.0,2.0,493.0,TA,TA,Y,,195000.0,07,2009,2.0,1.0
528228325,RL,,3196,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2003,2004,Gd,TA,1374.0,1374.0,Y,1557.0,2,1,7,Attchd,2003.0,2.0,420.0,TA,TA,Y,,234000.0,10,2006,2.0,0.0
907262030,RL,65.0,8158,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2003,2003,Gd,TA,334.0,884.0,Y,1768.0,3,1,8,Attchd,2003.0,2.0,543.0,TA,TA,Y,,224900.0,07,2008,3.0,1.0
909451180,RM,24.0,1300,Pave,,AllPub,Blueste,TwnhsE,2Story,6,6,1980,1980,TA,TA,276.0,561.0,Y,1229.0,2,1,5,Attchd,1980.0,2.0,462.0,TA,TA,Y,GdPrv,124000.0,05,2009,1.0,1.0
527376110,RL,78.0,10140,Pave,,AllPub,NWAmes,1Fam,2Story,7,5,1976,1976,TA,TA,638.0,832.0,Y,1664.0,4,1,8,Attchd,1976.0,2.0,528.0,TA,TA,Y,GdWo,162900.0,03,2006,2.0,1.0
905104170,RL,,8978,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1968,1968,TA,TA,948.0,948.0,Y,948.0,3,1,6,Attchd,1968.0,1.0,300.0,TA,TA,Y,,108000.0,05,2007,1.0,0.0
533236050,FV,24.0,2645,Pave,Pave,AllPub,Somerst,Twnhs,2Story,8,5,1999,2000,Gd,TA,321.0,970.0,Y,1739.0,3,1,7,Attchd,1999.0,2.0,480.0,TA,TA,Y,,172500.0,08,2009,3.0,1.0
534250010,RL,87.0,9246,Pave,,AllPub,NWAmes,Duplex,1Story,5,5,1973,1973,TA,TA,1656.0,1656.0,Y,1656.0,4,2,8,Detchd,1973.0,2.0,506.0,TA,TA,Y,,135000.0,11,2008,2.0,0.0
906475170,RL,155.0,20064,Pave,,AllPub,ClearCr,1Fam,1Story,8,6,1976,1976,Gd,TA,0.0,966.0,Y,1743.0,0,1,5,Attchd,1976.0,2.0,529.0,TA,TA,Y,,279000.0,05,2007,2.0,1.0
534104090,FV,,7050,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2001,2001,Gd,TA,319.0,1057.0,Y,1929.0,3,1,7,Attchd,2001.0,2.0,650.0,TA,TA,Y,,226000.0,05,2007,3.0,1.0
535178060,RL,72.0,9000,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1956,1956,TA,TA,580.0,1196.0,Y,1196.0,2,1,6,Attchd,1956.0,1.0,297.0,TA,TA,Y,,139000.0,05,2008,2.0,0.0
909252020,RL,60.0,7200,Pave,,AllPub,SWISU,1Fam,2Story,7,9,1936,2007,Gd,Gd,0.0,560.0,Y,1135.0,3,1,6,Detchd,1971.0,2.0,576.0,TA,TA,Y,MnPrv,155000.0,04,2009,2.0,0.0
907201060,RL,65.0,8385,Pave,,AllPub,CollgCr,1Fam,SLvl,5,8,1977,1977,Gd,TA,390.0,985.0,Y,985.0,3,1,6,Attchd,1977.0,1.0,328.0,TA,TA,Y,,149900.0,11,2008,2.0,0.0
902403070,RM,60.0,10560,Pave,,AllPub,OldTown,1Fam,2Story,6,7,1922,1994,TA,TA,455.0,738.0,Y,1470.0,2,1,6,Detchd,1970.0,2.0,624.0,TA,TA,Y,,140750.0,06,2010,1.0,1.0
527359080,RL,,12384,Pave,,AllPub,NWAmes,1Fam,2Story,7,7,1976,1976,TA,TA,793.0,793.0,Y,1935.0,3,1,7,Attchd,1976.0,2.0,550.0,TA,TA,Y,,197900.0,11,2007,2.0,1.0
907290150,RM,37.0,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gd,TA,162.0,848.0,Y,848.0,1,1,3,Attchd,2003.0,2.0,420.0,TA,TA,Y,,136500.0,03,2008,2.0,0.0
528112020,RL,98.0,11478,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2007,2008,Gd,TA,486.0,1704.0,Y,1704.0,3,1,7,Attchd,2008.0,3.0,772.0,TA,TA,Y,,306000.0,05,2010,3.0,0.0
527163070,RL,,9765,Pave,,AllPub,Gilbert,1Fam,2Story,6,8,1993,1993,Ex,Gd,370.0,680.0,Y,1470.0,3,1,6,BuiltIn,1993.0,2.0,420.0,TA,TA,Y,,185000.0,04,2009,2.0,1.0
902106010,RM,57.0,6406,Pave,Grvl,AllPub,OldTown,1Fam,2Story,5,6,1939,1950,TA,TA,269.0,690.0,Y,1558.0,3,1,7,Detchd,1939.0,2.0,400.0,TA,TA,Y,MnPrv,150000.0,10,2009,1.0,1.0
902405070,RM,60.0,10800,Pave,,AllPub,OldTown,1Fam,2Story,7,7,1890,1999,TA,TA,1313.0,1313.0,Y,2495.0,5,1,10,Detchd,1950.0,2.0,342.0,TA,Fa,Y,,184000.0,12,2008,2.0,0.0
904100170,RL,100.0,21370,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1950,1950,TA,TA,0.0,0.0,Y,1640.0,3,1,7,Attchd,1950.0,2.0,394.0,TA,TA,Y,,131000.0,06,2006,1.0,0.0
909276160,RL,78.0,12168,Pave,,AllPub,Crawfor,1Fam,2Story,8,6,1934,1998,TA,TA,537.0,965.0,Y,3194.0,4,1,10,Basment,1934.0,2.0,380.0,TA,TA,Y,,359100.0,09,2007,2.0,1.0
533241010,FV,114.0,8314,Pave,Pave,AllPub,Somerst,1Fam,2Story,7,5,1997,1998,Gd,TA,569.0,569.0,Y,1694.0,3,1,6,BuiltIn,1997.0,1.0,434.0,TA,TA,Y,GdPrv,200000.0,11,2006,2.0,1.0
905103180,RL,80.0,10366,Pave,,AllPub,Sawyer,1Fam,SLvl,6,7,1964,1964,TA,Gd,456.0,912.0,Y,934.0,2,1,4,Attchd,1964.0,1.0,336.0,TA,TA,Y,GdPrv,132000.0,07,2006,1.0,1.0
535106140,RL,70.0,10150,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1958,1958,TA,TA,456.0,912.0,Y,912.0,2,1,5,Attchd,1958.0,1.0,275.0,TA,TA,Y,,114500.0,07,2007,1.0,0.0
535179020,RL,80.0,10032,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1959,1959,TA,TA,510.0,1244.0,Y,1580.0,3,1,6,Attchd,1956.0,2.0,440.0,TA,TA,Y,GdWo,159500.0,06,2010,2.0,1.0
905107140,RL,71.0,8197,Pave,,AllPub,Sawyer,1Fam,1Story,6,5,1977,1977,TA,TA,660.0,660.0,Y,1285.0,3,1,7,Attchd,1977.0,2.0,528.0,TA,TA,Y,MnPrv,143500.0,04,2007,1.0,1.0
534125210,RL,79.0,13110,Pave,,AllPub,NWAmes,2fmCon,1Story,5,6,1972,1972,TA,TA,191.0,1153.0,Y,1193.0,2,1,6,Attchd,1972.0,2.0,501.0,TA,TA,Y,MnPrv,146500.0,07,2006,3.0,0.0
531385060,RL,65.0,8450,Pave,,AllPub,SawyerW,1Fam,2Story,6,5,2001,2001,Gd,TA,355.0,827.0,Y,1677.0,3,1,7,Attchd,2001.0,2.0,627.0,TA,TA,Y,,190500.0,09,2008,3.0,1.0
535402180,RL,75.0,8700,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1961,1961,TA,TA,728.0,920.0,Y,888.0,3,1,5,Attchd,1961.0,1.0,240.0,TA,TA,Y,,120000.0,02,2007,1.0,1.0
531451020,RL,50.0,8012,Pave,,AllPub,SawyerW,TwnhsE,1Story,6,5,1993,1994,Gd,TA,598.0,1604.0,Y,1617.0,2,1,5,Attchd,1993.0,2.0,533.0,TA,TA,Y,,193000.0,07,2008,3.0,0.0
531452020,RL,55.0,7892,Pave,,AllPub,SawyerW,TwnhsE,1Story,6,5,1979,1979,TA,TA,918.0,918.0,Y,918.0,2,1,5,Attchd,1979.0,1.0,264.0,TA,TA,Y,,99500.0,04,2010,2.0,0.0
535375010,RL,53.0,5470,Pave,,AllPub,OldTown,1Fam,1Story,3,5,1958,1958,TA,TA,792.0,792.0,Y,792.0,2,1,4,Attchd,1958.0,1.0,366.0,Fa,TA,Y,,99900.0,08,2009,1.0,0.0
533212130,FV,30.0,3180,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,7,5,2005,2005,Gd,TA,600.0,600.0,Y,1200.0,2,1,4,Detchd,2005.0,2.0,480.0,TA,TA,Y,,144152.0,04,2006,2.0,1.0
906223140,RL,,14171,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1993,1994,Gd,TA,457.0,812.0,Y,2200.0,4,1,9,Attchd,1993.0,2.0,453.0,TA,TA,Y,,225000.0,12,2008,2.0,1.0
533206060,FV,80.0,3523,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,8,5,2006,2007,Gd,TA,1081.0,1141.0,Y,1151.0,2,1,5,Attchd,2006.0,2.0,484.0,TA,TA,Y,,166000.0,02,2007,3.0,0.0
911226030,C (all),60.0,9000,Grvl,,AllPub,IDOTRR,1Fam,2Story,4,6,1920,1950,TA,TA,592.0,592.0,Y,864.0,3,1,5,Detchd,1920.0,1.0,216.0,Fa,Fa,N,,65000.0,06,2008,1.0,1.0
907135230,RL,43.0,13568,Pave,,AllPub,CollgCr,1Fam,1Story,5,5,1995,1995,TA,TA,274.0,990.0,Y,990.0,3,1,5,Attchd,1996.0,2.0,576.0,TA,TA,Y,,156000.0,07,2006,1.0,1.0
923227030,RL,,17979,Pave,,AllPub,Mitchel,1Fam,1Story,5,6,1968,1968,TA,Gd,328.0,1113.0,Y,1160.0,3,1,6,Attchd,1968.0,1.0,257.0,TA,TA,Y,GdWo,152500.0,02,2008,2.0,0.0
528218050,RL,65.0,10237,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2005,2007,Gd,TA,783.0,783.0,Y,1484.0,3,1,8,Attchd,2005.0,2.0,393.0,TA,TA,Y,,178900.0,07,2007,2.0,1.0
528354060,RL,92.0,9920,Pave,,AllPub,NoRidge,1Fam,2Story,7,5,1996,1997,Gd,TA,255.0,1117.0,Y,2013.0,3,1,8,Attchd,1997.0,2.0,455.0,TA,TA,Y,,269790.0,06,2007,3.0,1.0
527455030,RL,24.0,2304,Pave,,AllPub,NPkVill,Twnhs,1Story,7,7,1978,1978,TA,TA,423.0,1061.0,Y,1055.0,2,1,4,Attchd,1978.0,1.0,319.0,TA,TA,Y,,142500.0,04,2007,2.0,0.0
908188110,RM,24.0,2522,Pave,,AllPub,Edwards,Twnhs,2Story,7,5,2004,2004,Gd,TA,970.0,970.0,Y,1709.0,3,1,7,Detchd,2004.0,2.0,380.0,TA,TA,Y,,134000.0,05,2006,2.0,0.0
535154050,RL,,12160,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,188.0,1188.0,Y,1188.0,3,1,6,Attchd,1959.0,2.0,531.0,TA,TA,Y,MnPrv,142000.0,05,2010,2.0,0.0
535451050,RL,60.0,7200,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1951,1951,TA,TA,444.0,876.0,Y,876.0,2,1,5,Detchd,1972.0,2.0,576.0,TA,TA,Y,,94000.0,02,2008,1.0,0.0
533213020,FV,,4217,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,6,5,2008,2008,Gd,TA,183.0,1145.0,Y,1256.0,1,1,5,Attchd,2008.0,2.0,641.0,TA,TA,Y,,195000.0,03,2009,2.0,1.0
911128010,C (all),65.0,6565,Pave,,AllPub,IDOTRR,1Fam,1Story,4,6,1957,1980,TA,TA,106.0,1073.0,Y,1073.0,3,1,6,Detchd,1985.0,2.0,720.0,TA,TA,Y,,140000.0,08,2007,2.0,0.0
907275030,RL,,21533,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1996,1997,Gd,TA,1065.0,1065.0,Y,2049.0,4,1,9,Attchd,1997.0,2.0,467.0,TA,TA,Y,,210900.0,08,2006,2.0,1.0
528221100,RL,105.0,15578,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2006,2006,Gd,TA,728.0,728.0,Y,1456.0,3,1,8,Attchd,2006.0,2.0,429.0,TA,TA,Y,,172785.0,05,2006,2.0,1.0
907280090,RL,,15295,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1996,2002,Gd,TA,98.0,860.0,Y,1992.0,3,1,7,Attchd,1996.0,2.0,608.0,TA,TA,Y,,211000.0,06,2007,3.0,1.0
